species,importance,rank,method,cv_auc_mean,cv_auc_sd
GGB9537 SGB14940,0.0005012398974037627,842,Extra Trees,0.7302500809994198,0.05733706763082255
GGB45599 SGB63311,0.000499195782046471,843,Extra Trees,0.7302500809994198,0.05733706763082255
Candidatus Methanomethylophilus alvus,0.0004990392626693877,844,Extra Trees,0.7302500809994198,0.05733706763082255
Olsenella uli,0.0004988950150900804,845,Extra Trees,0.7302500809994198,0.05733706763082255
Klebsiella oxytoca,0.0004982567921046425,846,Extra Trees,0.7302500809994198,0.05733706763082255
GGB3486 SGB4658,0.0004978272238744394,847,Extra Trees,0.7302500809994198,0.05733706763082255
Lachnospiraceae bacterium oral taxon 500,0.0004958157418669677,848,Extra Trees,0.7302500809994198,0.05733706763082255
GGB1153 SGB1481,0.0004957726061834733,849,Extra Trees,0.7302500809994198,0.05733706763082255
Prevotella lascolaii,0.0004946615262229381,850,Extra Trees,0.7302500809994198,0.05733706763082255
Haemophilus parahaemolyticus,0.0004943384027177517,851,Extra Trees,0.7302500809994198,0.05733706763082255
Lachnoanaerobaculum umeaense,0.0004932749265348031,852,Extra Trees,0.7302500809994198,0.05733706763082255
Prevotella melaninogenica,0.0004926639495903683,853,Extra Trees,0.7302500809994198,0.05733706763082255
Emergencia timonensis,0.0004923462750190957,854,Extra Trees,0.7302500809994198,0.05733706763082255
GGB9278 SGB14230,0.0004921262744136183,855,Extra Trees,0.7302500809994198,0.05733706763082255
Lachnospiraceae unclassified SGB5104,0.0004919264396095475,856,Extra Trees,0.7302500809994198,0.05733706763082255
GGB4272 SGB5822,0.000491878077380458,857,Extra Trees,0.7302500809994198,0.05733706763082255
Eubacterium infirmum,0.0004912069095709801,858,Extra Trees,0.7302500809994198,0.05733706763082255
Anaerofustis stercorihominis,0.0004877207824451516,859,Extra Trees,0.7302500809994198,0.05733706763082255
Sutterella SGB9293,0.0004871643061920831,860,Extra Trees,0.7302500809994198,0.05733706763082255
Clostridiaceae bacterium NSJ 33,0.000485779976806781,861,Extra Trees,0.7302500809994198,0.05733706763082255
Candidatus Heteroclostridium caecigallinarum,0.0004857688254249327,862,Extra Trees,0.7302500809994198,0.05733706763082255
Selenomonas bovis,0.00048441414260438,863,Extra Trees,0.7302500809994198,0.05733706763082255
Prevotella timonensis,0.00048435206672629275,864,Extra Trees,0.7302500809994198,0.05733706763082255
GGB3303 SGB4364,0.00048393304486834865,865,Extra Trees,0.7302500809994198,0.05733706763082255
GGB9787 SGB15410,0.0004834054259084021,866,Extra Trees,0.7302500809994198,0.05733706763082255
Desulfovibrio desulfuricans,0.000483364851975681,867,Extra Trees,0.7302500809994198,0.05733706763082255
GGB1237 SGB1623,0.00048212856906512956,868,Extra Trees,0.7302500809994198,0.05733706763082255
Pseudoruminococcus massiliensis,0.0004805459444353325,869,Extra Trees,0.7302500809994198,0.05733706763082255
Lachnospiraceae unclassified SGB4892,0.0004803500764082545,870,Extra Trees,0.7302500809994198,0.05733706763082255
Muribaculum gordoncarteri,0.0004803051901018199,871,Extra Trees,0.7302500809994198,0.05733706763082255
GGB1629 SGB2237,0.0004793248792645489,872,Extra Trees,0.7302500809994198,0.05733706763082255
Clostridia unclassified SGB4373,0.00047919007791211366,873,Extra Trees,0.7302500809994198,0.05733706763082255
Fannyhessea vaginae,0.0004791461485944111,874,Extra Trees,0.7302500809994198,0.05733706763082255
Prevotella sp P4 51,0.0004789149748304345,875,Extra Trees,0.7302500809994198,0.05733706763082255
Weissella cibaria,0.00047800874681262485,876,Extra Trees,0.7302500809994198,0.05733706763082255
Blautia SGB4805,0.0004780051221288209,877,Extra Trees,0.7302500809994198,0.05733706763082255
Flavobacteriales bacterium,0.0004774061566475827,878,Extra Trees,0.7302500809994198,0.05733706763082255
GGB9622 SGB15074,0.000477138350918303,879,Extra Trees,0.7302500809994198,0.05733706763082255
Roseburia sp AM59 24XD,0.00047618883491849773,880,Extra Trees,0.7302500809994198,0.05733706763082255
Haemophilus haemolyticus,0.0004749271568982279,881,Extra Trees,0.7302500809994198,0.05733706763082255
Enterococcus casseliflavus,0.0004749149081404818,882,Extra Trees,0.7302500809994198,0.05733706763082255
GGB9589 SGB15011,0.000472928182626489,883,Extra Trees,0.7302500809994198,0.05733706763082255
Blautia sp Marseille P3201T,0.0004729033237667343,884,Extra Trees,0.7302500809994198,0.05733706763082255
Ruminococcaceae unclassified SGB15251,0.0004712553482500827,885,Extra Trees,0.7302500809994198,0.05733706763082255
GGB6554 SGB9256,0.00047102261296512666,886,Extra Trees,0.7302500809994198,0.05733706763082255
Helicobacter pylori,0.00047019897172860027,887,Extra Trees,0.7302500809994198,0.05733706763082255
Fusobacterium hwasookii,0.00046994900798077766,888,Extra Trees,0.7302500809994198,0.05733706763082255
Merdibacter massiliensis,0.00046942606861840035,889,Extra Trees,0.7302500809994198,0.05733706763082255
Candidatus Geddesella stercoravicola,0.0004688995415230351,890,Extra Trees,0.7302500809994198,0.05733706763082255
GGB1681 SGB2313,0.0004682230898138076,891,Extra Trees,0.7302500809994198,0.05733706763082255
GGB1235 SGB1614,0.00046817654195607116,892,Extra Trees,0.7302500809994198,0.05733706763082255
Mailhella massiliensis,0.00046787625682919495,893,Extra Trees,0.7302500809994198,0.05733706763082255
Peptococcus niger,0.00046728391705340216,894,Extra Trees,0.7302500809994198,0.05733706763082255
Ruminococcus gauvreauii,0.00046723434659953083,895,Extra Trees,0.7302500809994198,0.05733706763082255
GGB6567 SGB9277,0.00046679165989053657,896,Extra Trees,0.7302500809994198,0.05733706763082255
Roseburia SGB4939,0.0004667321827866651,897,Extra Trees,0.7302500809994198,0.05733706763082255
Prevotella nigrescens,0.00046646694356042816,898,Extra Trees,0.7302500809994198,0.05733706763082255
Bacteroides cutis,0.0004637118340666146,899,Extra Trees,0.7302500809994198,0.05733706763082255
Sanguibacteroides justesenii,0.0004636449418876914,900,Extra Trees,0.7302500809994198,0.05733706763082255
Anaerofilum sp BX8,0.00046313067499162766,901,Extra Trees,0.7302500809994198,0.05733706763082255
Citrobacter koseri,0.00046309388122860173,902,Extra Trees,0.7302500809994198,0.05733706763082255
GGB9594 SGB15016,0.0004629193008478618,903,Extra Trees,0.7302500809994198,0.05733706763082255
Corynebacterium variabile,0.00046257045338186676,904,Extra Trees,0.7302500809994198,0.05733706763082255
Bifidobacterium animalis,0.00046217053041219596,905,Extra Trees,0.7302500809994198,0.05733706763082255
GGB9332 SGB14295,0.0004598306920959035,906,Extra Trees,0.7302500809994198,0.05733706763082255
Bacilli unclassified SGB6428,0.00045909006043497327,907,Extra Trees,0.7302500809994198,0.05733706763082255
Butyricimonas sp Marseille P3923,0.00045788263560071703,908,Extra Trees,0.7302500809994198,0.05733706763082255
GGB4687 SGB6484,0.00045626323234356934,909,Extra Trees,0.7302500809994198,0.05733706763082255
GGB9580 SGB14996,0.00045544669002662815,910,Extra Trees,0.7302500809994198,0.05733706763082255
Rhodobacteraceae unclassified SGB53807,0.0004551221813774104,911,Extra Trees,0.7302500809994198,0.05733706763082255
GGB1123 SGB1437,0.0004551144943558107,912,Extra Trees,0.7302500809994198,0.05733706763082255
Candidatus Borkfalkia ceftriaxoniphila,0.0004548979800019848,913,Extra Trees,0.7302500809994198,0.05733706763082255
Pseudoflavonifractor sp AF19 9AC,0.0004548732306298011,914,Extra Trees,0.7302500809994198,0.05733706763082255
GGB6007 SGB8634,0.00045444587023445155,915,Extra Trees,0.7302500809994198,0.05733706763082255
GGB3510 SGB4687,0.0004537496547962365,916,Extra Trees,0.7302500809994198,0.05733706763082255
Marvinbryantia SGB4691,0.00045269027205583587,917,Extra Trees,0.7302500809994198,0.05733706763082255
Pseudoflavonifractor capillosus,0.00045240114701761787,918,Extra Trees,0.7302500809994198,0.05733706763082255
GGB4491 SGB6188,0.0004519472580881745,919,Extra Trees,0.7302500809994198,0.05733706763082255
Clostridiaceae bacterium NSJ 31,0.000451431369309516,920,Extra Trees,0.7302500809994198,0.05733706763082255
Pauljensenia hongkongensis,0.0004512194778445868,921,Extra Trees,0.7302500809994198,0.05733706763082255
Lachnoclostridium phocaeense,0.00045001042587131373,922,Extra Trees,0.7302500809994198,0.05733706763082255
Roseburia SGB4949,0.0004499345357640028,923,Extra Trees,0.7302500809994198,0.05733706763082255
Clostridiales bacterium NSJ 40,0.000449874036625844,924,Extra Trees,0.7302500809994198,0.05733706763082255
Lawsonibacter sp NSJ 52,0.00044805578282671707,925,Extra Trees,0.7302500809994198,0.05733706763082255
Collinsella tanakaei,0.00044755577452721285,926,Extra Trees,0.7302500809994198,0.05733706763082255
GGB4569 SGB6310,0.00044745347570661196,927,Extra Trees,0.7302500809994198,0.05733706763082255
GGB9270 SGB14221,0.00044730900509760426,928,Extra Trees,0.7302500809994198,0.05733706763082255
GGB9288 SGB14243,0.0004459304108224823,929,Extra Trees,0.7302500809994198,0.05733706763082255
GGB4964 SGB6927,0.0004449801911353171,930,Extra Trees,0.7302500809994198,0.05733706763082255
Flavonifractor sp An100,0.0004448833886697436,931,Extra Trees,0.7302500809994198,0.05733706763082255
Alistipes timonensis,0.0004442369684742278,932,Extra Trees,0.7302500809994198,0.05733706763082255
Gemella SGB7284,0.0004441874999409987,933,Extra Trees,0.7302500809994198,0.05733706763082255
GGB3859 SGB5234,0.0004440469489361633,934,Extra Trees,0.7302500809994198,0.05733706763082255
Clostridium butyricum,0.000443909925998008,935,Extra Trees,0.7302500809994198,0.05733706763082255
GGB3751 SGB5099,0.0004431490640054537,936,Extra Trees,0.7302500809994198,0.05733706763082255
GGB1407 SGB1930,0.0004422599566847634,937,Extra Trees,0.7302500809994198,0.05733706763082255
Olsenella provencensis,0.00044164429487183354,938,Extra Trees,0.7302500809994198,0.05733706763082255
Oribacterium sp oral taxon 078,0.0004413773906890003,939,Extra Trees,0.7302500809994198,0.05733706763082255
Cutibacterium acnes,0.0004412714900206151,940,Extra Trees,0.7302500809994198,0.05733706763082255
Clostridia unclassified SGB6385,0.00044108133246902406,941,Extra Trees,0.7302500809994198,0.05733706763082255
Candidatus Gallimonas faecium,0.00044098682577064076,942,Extra Trees,0.7302500809994198,0.05733706763082255
Gardnerella vaginalis,0.00044091156143019616,943,Extra Trees,0.7302500809994198,0.05733706763082255
GGB9673 SGB15172,0.0004407509137922612,944,Extra Trees,0.7302500809994198,0.05733706763082255
GGB9574 SGB14987,0.0004400706133664673,945,Extra Trees,0.7302500809994198,0.05733706763082255
GGB2734 SGB3677,0.0004399766528524163,946,Extra Trees,0.7302500809994198,0.05733706763082255
Candidatus Woodwardibium gallinarum,0.0004396987698730596,947,Extra Trees,0.7302500809994198,0.05733706763082255
Actinomyces massiliensis,0.0004392425924369243,948,Extra Trees,0.7302500809994198,0.05733706763082255
Lactobacillus mucosae,0.00043922997869119695,949,Extra Trees,0.7302500809994198,0.05733706763082255
Blautia sp An81,0.0004387287620992492,950,Extra Trees,0.7302500809994198,0.05733706763082255
GGB4602 SGB6365,0.0004384540570023843,951,Extra Trees,0.7302500809994198,0.05733706763082255
GGB6601 SGB9333,0.0004380995320408877,952,Extra Trees,0.7302500809994198,0.05733706763082255
Prevotella SGB1653,0.00043793276138249447,953,Extra Trees,0.7302500809994198,0.05733706763082255
Candidatus Neoclostridium roslinense,0.00043778389182883335,954,Extra Trees,0.7302500809994198,0.05733706763082255
GGB6648 SGB9389,0.00043732985928108024,955,Extra Trees,0.7302500809994198,0.05733706763082255
Candidatus Gallimonas caecicola,0.00043661455698730344,956,Extra Trees,0.7302500809994198,0.05733706763082255
Drancourtella sp An57,0.0004364819806429142,957,Extra Trees,0.7302500809994198,0.05733706763082255
Ruminococcus sp JE7A12,0.00043645994013771317,958,Extra Trees,0.7302500809994198,0.05733706763082255
GGB9333 SGB14296,0.0004358805005175982,959,Extra Trees,0.7302500809994198,0.05733706763082255
Kytococcus sedentarius,0.00043436361128640556,960,Extra Trees,0.7302500809994198,0.05733706763082255
GGB51959 SGB72479,0.00043422814059013203,961,Extra Trees,0.7302500809994198,0.05733706763082255
Mediterraneibacter SGB4586,0.00043355399304968327,962,Extra Trees,0.7302500809994198,0.05733706763082255
GGB6565 SGB9274,0.0004335199688650125,963,Extra Trees,0.7302500809994198,0.05733706763082255
GGB4769 SGB6602,0.0004334938954726203,964,Extra Trees,0.7302500809994198,0.05733706763082255
Treponema sp Marseille Q4130,0.0004332504178769238,965,Extra Trees,0.7302500809994198,0.05733706763082255
GGB4750 SGB6579,0.00043279647286454846,966,Extra Trees,0.7302500809994198,0.05733706763082255
GGB4533 SGB6246,0.0004326941591128781,967,Extra Trees,0.7302500809994198,0.05733706763082255
Bacilli unclassified SGB6571,0.00043240459932360285,968,Extra Trees,0.7302500809994198,0.05733706763082255
Parvimonas sp KA00067,0.00043142582912447734,969,Extra Trees,0.7302500809994198,0.05733706763082255
GGB9696 SGB15212,0.00043106572829909405,970,Extra Trees,0.7302500809994198,0.05733706763082255
GGB1246 SGB1667,0.000430923125492032,971,Extra Trees,0.7302500809994198,0.05733706763082255
Holdemania sp Marseille P2844,0.0004307797003442972,972,Extra Trees,0.7302500809994198,0.05733706763082255
Haemophilus sputorum,0.00043061411725994064,973,Extra Trees,0.7302500809994198,0.05733706763082255
GGB9694 SGB15202,0.00043029127836263596,974,Extra Trees,0.7302500809994198,0.05733706763082255
Dialister SGB5820,0.00042986946850318675,975,Extra Trees,0.7302500809994198,0.05733706763082255
GGB1222 SGB1592,0.000429722393912465,976,Extra Trees,0.7302500809994198,0.05733706763082255
Gemmiger sp An120,0.00042925834514177634,977,Extra Trees,0.7302500809994198,0.05733706763082255
Prevotella marseillensis,0.00042889155599352047,978,Extra Trees,0.7302500809994198,0.05733706763082255
Blautia sp An249,0.00042848383450801435,979,Extra Trees,0.7302500809994198,0.05733706763082255
Corynebacterium matruchotii,0.0004274829477687524,980,Extra Trees,0.7302500809994198,0.05733706763082255
Stomatobaculum longum,0.0004269437514598059,981,Extra Trees,0.7302500809994198,0.05733706763082255
Neglecta timonensis,0.00042674704927694163,982,Extra Trees,0.7302500809994198,0.05733706763082255
Lactobacillus crispatus,0.00042651247244520545,983,Extra Trees,0.7302500809994198,0.05733706763082255
GGB1631 SGB2239,0.0004263984955732901,984,Extra Trees,0.7302500809994198,0.05733706763082255
Culturomica massiliensis,0.0004255280505869337,985,Extra Trees,0.7302500809994198,0.05733706763082255
Pediococcus acidilactici,0.00042546558577352233,986,Extra Trees,0.7302500809994198,0.05733706763082255
GGB1219 SGB1586,0.00042536715172945323,987,Extra Trees,0.7302500809994198,0.05733706763082255
Phocaeicola abscessus,0.0004250586408299737,988,Extra Trees,0.7302500809994198,0.05733706763082255
Porphyromonas uenonis,0.0004247378677615823,989,Extra Trees,0.7302500809994198,0.05733706763082255
GGB6608 SGB9342,0.00042415885668358806,990,Extra Trees,0.7302500809994198,0.05733706763082255
Gordonibacter sp An232A,0.0004237729306637601,991,Extra Trees,0.7302500809994198,0.05733706763082255
Collinsella phocaeensis,0.00042195503692512345,992,Extra Trees,0.7302500809994198,0.05733706763082255
Pseudoflavonifractor sp An176,0.00042026890166980393,993,Extra Trees,0.7302500809994198,0.05733706763082255
Dorea phocaeensis,0.0004198948805085671,994,Extra Trees,0.7302500809994198,0.05733706763082255
GGB4608 SGB6382,0.0004193921964672595,995,Extra Trees,0.7302500809994198,0.05733706763082255
Atlantibacter hermannii,0.0004192360683990281,996,Extra Trees,0.7302500809994198,0.05733706763082255
GGB45597 SGB72777,0.0004189779689763487,997,Extra Trees,0.7302500809994198,0.05733706763082255
Leptotrichia wadei,0.00041773446646539215,998,Extra Trees,0.7302500809994198,0.05733706763082255
Prevotella ihumii,0.0004164000042882603,999,Extra Trees,0.7302500809994198,0.05733706763082255
Prevotella sp 885,0.00041485789055502494,1000,Extra Trees,0.7302500809994198,0.05733706763082255
Lachnospiraceae unclassified SGB4924,0.0004141423048952549,1001,Extra Trees,0.7302500809994198,0.05733706763082255
GGB9710 SGB15239,0.00041293547653905866,1002,Extra Trees,0.7302500809994198,0.05733706763082255
GGB1567 SGB2154,0.000412178736231611,1003,Extra Trees,0.7302500809994198,0.05733706763082255
Bacteroides bouchesdurhonensis,0.0004120161805533177,1004,Extra Trees,0.7302500809994198,0.05733706763082255
Olsenella timonensis,0.000410993792690123,1005,Extra Trees,0.7302500809994198,0.05733706763082255
GGB9716 SGB15269,0.00041028360134363835,1006,Extra Trees,0.7302500809994198,0.05733706763082255
Pyramidobacter piscolens,0.000410053160332991,1007,Extra Trees,0.7302500809994198,0.05733706763082255
Sutterella sp AM11 39,0.00040956290439826145,1008,Extra Trees,0.7302500809994198,0.05733706763082255
Prevotella denticola,0.000409540666367135,1009,Extra Trees,0.7302500809994198,0.05733706763082255
GGB4596 SGB6358,0.0004091954187434649,1010,Extra Trees,0.7302500809994198,0.05733706763082255
GGB1689 SGB2321,0.00040854386025730916,1011,Extra Trees,0.7302500809994198,0.05733706763082255
Candidatus Allobutyricicoccus pentlandensis,0.0004083225021957387,1012,Extra Trees,0.7302500809994198,0.05733706763082255
GGB4713 SGB6526,0.00040795849677356894,1013,Extra Trees,0.7302500809994198,0.05733706763082255
Atopobium deltae,0.00040782078101221614,1014,Extra Trees,0.7302500809994198,0.05733706763082255
GGB12790 SGB19844,0.0004066619724506572,1015,Extra Trees,0.7302500809994198,0.05733706763082255
Eubacterium nodatum,0.0004060394697971329,1016,Extra Trees,0.7302500809994198,0.05733706763082255
GGB3341 SGB4420,0.00040584373719979147,1017,Extra Trees,0.7302500809994198,0.05733706763082255
Bacteroidales unclassified SGB2135,0.00040488516916786386,1018,Extra Trees,0.7302500809994198,0.05733706763082255
GGB4584 SGB6338,0.00040259185316087967,1019,Extra Trees,0.7302500809994198,0.05733706763082255
GGB10022 SGB15896,0.0004021058354085466,1020,Extra Trees,0.7302500809994198,0.05733706763082255
bacterium OL 1,0.0004014250285263441,1021,Extra Trees,0.7302500809994198,0.05733706763082255
Treponema maltophilum,0.00040052555719669264,1022,Extra Trees,0.7302500809994198,0.05733706763082255
Ruminococcaceae unclassified SGB14835,0.00040036656879524266,1023,Extra Trees,0.7302500809994198,0.05733706763082255
GGB9176 SGB14114,0.00039926572568359036,1024,Extra Trees,0.7302500809994198,0.05733706763082255
GGB48169 SGB66172,0.00039921298548406694,1025,Extra Trees,0.7302500809994198,0.05733706763082255
Raoultibacter massiliensis,0.00039840580563950704,1026,Extra Trees,0.7302500809994198,0.05733706763082255
GGB1582 SGB2173,0.0003981116686686214,1027,Extra Trees,0.7302500809994198,0.05733706763082255
GGB9591 SGB15013,0.0003970059937348643,1028,Extra Trees,0.7302500809994198,0.05733706763082255
GGB3733 SGB5066,0.0003967608421274558,1029,Extra Trees,0.7302500809994198,0.05733706763082255
Bulleidia extructa,0.0003964054618103621,1030,Extra Trees,0.7302500809994198,0.05733706763082255
GGB9635 SGB15102,0.00039609704607482195,1031,Extra Trees,0.7302500809994198,0.05733706763082255
GGB12788 SGB19831,0.0003957454435247816,1032,Extra Trees,0.7302500809994198,0.05733706763082255
Sneathia amnii,0.00039556009840641235,1033,Extra Trees,0.7302500809994198,0.05733706763082255
Murimonas intestini,0.00039538637781843025,1034,Extra Trees,0.7302500809994198,0.05733706763082255
Lautropia mirabilis,0.00039529041084739817,1035,Extra Trees,0.7302500809994198,0.05733706763082255
Enorma phocaeensis,0.00039489045943853264,1036,Extra Trees,0.7302500809994198,0.05733706763082255
Enterococcus dispar,0.0003939819466204711,1037,Extra Trees,0.7302500809994198,0.05733706763082255
Acholeplasmatales unclassified SGB6584,0.0003933436803284867,1038,Extra Trees,0.7302500809994198,0.05733706763082255
Akkermansia sp KLE1605,0.0003930693096511023,1039,Extra Trees,0.7302500809994198,0.05733706763082255
GGB1223 SGB1593,0.00039306111123943563,1040,Extra Trees,0.7302500809994198,0.05733706763082255
Parvimonas sp oral taxon 393,0.0003915688759880941,1041,Extra Trees,0.7302500809994198,0.05733706763082255
Bacteroides sp GM023,0.00039154718249540037,1042,Extra Trees,0.7302500809994198,0.05733706763082255
Clostridia unclassified SGB3983,0.0003912181831703879,1043,Extra Trees,0.7302500809994198,0.05733706763082255
GGB9694 SGB15207,0.0003903456095662749,1044,Extra Trees,0.7302500809994198,0.05733706763082255
Bacteroides heparinolyticus,0.00039010341337995824,1045,Extra Trees,0.7302500809994198,0.05733706763082255
Candidatus Saccharibacteria unclassified SGB19782,0.0003900545924560324,1046,Extra Trees,0.7302500809994198,0.05733706763082255
Bacilli unclassified SGB6502,0.0003899290041003632,1047,Extra Trees,0.7302500809994198,0.05733706763082255
Oribacterium SGB5283,0.00038948727061867834,1048,Extra Trees,0.7302500809994198,0.05733706763082255
Clostridia unclassified SGB6293,0.0003887348186324701,1049,Extra Trees,0.7302500809994198,0.05733706763082255
GGB3632 SGB4921,0.00038842104634752566,1050,Extra Trees,0.7302500809994198,0.05733706763082255
Christensenella timonensis,0.00038828603864924695,1051,Extra Trees,0.7302500809994198,0.05733706763082255
Clostridiales Family XIII bacterium RF 744 FAT WT 3,0.0003880999092814129,1052,Extra Trees,0.7302500809994198,0.05733706763082255
Candidatus Saccharibacteria bacterium oral taxon 488,0.00038788628897285714,1053,Extra Trees,0.7302500809994198,0.05733706763082255
Phocaeicola coprophilus,0.0003875246069092708,1054,Extra Trees,0.7302500809994198,0.05733706763082255
Lachnospiraceae bacterium OF09 6,0.00038742561070129287,1055,Extra Trees,0.7302500809994198,0.05733706763082255
Prevotella sp A2879,0.0003873623738985662,1056,Extra Trees,0.7302500809994198,0.05733706763082255
GGB1270 SGB1705,0.00038676277495611623,1057,Extra Trees,0.7302500809994198,0.05733706763082255
Clostridiales bacterium BX7,0.00038674346223794415,1058,Extra Trees,0.7302500809994198,0.05733706763082255
Coriobacteriia unclassified SGB14764,0.00038610709115418425,1059,Extra Trees,0.7302500809994198,0.05733706763082255
Eggerthellaceae unclassified SGB14332,0.00038579863185764246,1060,Extra Trees,0.7302500809994198,0.05733706763082255
Rikenellaceae unclassified SGB2230,0.0003854612054256053,1061,Extra Trees,0.7302500809994198,0.05733706763082255
Eggerthia catenaformis,0.0003848598526795627,1062,Extra Trees,0.7302500809994198,0.05733706763082255
Desulfovibrio sp OH1186 COT 070,0.0003847304910652809,1063,Extra Trees,0.7302500809994198,0.05733706763082255
GGB1239 SGB1657,0.0003846259630303448,1064,Extra Trees,0.7302500809994198,0.05733706763082255
Candidatus Flemingibacterium merdigallinarum,0.0003840445669579107,1065,Extra Trees,0.7302500809994198,0.05733706763082255
Parolsenella catena,0.00038397288893193875,1066,Extra Trees,0.7302500809994198,0.05733706763082255
Cloacibacillus porcorum,0.0003838701378349774,1067,Extra Trees,0.7302500809994198,0.05733706763082255
Clostridiales bacterium S5 A14a,0.000383035627738113,1068,Extra Trees,0.7302500809994198,0.05733706763082255
GGB26634 SGB38814,0.00038257728013704284,1069,Extra Trees,0.7302500809994198,0.05733706763082255
Selenomonas SGB5880,0.00038247156792795434,1070,Extra Trees,0.7302500809994198,0.05733706763082255
Citrobacter farmeri,0.000382368008881573,1071,Extra Trees,0.7302500809994198,0.05733706763082255
GGB3640 SGB4937,0.0003822501747411763,1072,Extra Trees,0.7302500809994198,0.05733706763082255
Mitsuokella sp AF21 1AC,0.0003816955626056535,1073,Extra Trees,0.7302500809994198,0.05733706763082255
Bacteroidales bacterium,0.00038151550687283306,1074,Extra Trees,0.7302500809994198,0.05733706763082255
Intestinibacillus massiliensis,0.00037991208445890877,1075,Extra Trees,0.7302500809994198,0.05733706763082255
GGB3678 SGB4991,0.0003796001051450472,1076,Extra Trees,0.7302500809994198,0.05733706763082255
Coriobacteriales unclassified SGB72475,0.00037952708052692974,1077,Extra Trees,0.7302500809994198,0.05733706763082255
GGB3118 SGB4130,0.00037943650739839823,1078,Extra Trees,0.7302500809994198,0.05733706763082255
Bifidobacterium pseudolongum,0.0003791908026806426,1079,Extra Trees,0.7302500809994198,0.05733706763082255
GGB42689 SGB59892,0.0003790631052993577,1080,Extra Trees,0.7302500809994198,0.05733706763082255
Synergistaceae bacterium,0.0003789112290159448,1081,Extra Trees,0.7302500809994198,0.05733706763082255
Parabacteroides sp TM07 1AC,0.00037861560222147896,1082,Extra Trees,0.7302500809994198,0.05733706763082255
GGB1116 SGB1430,0.0003785607335080686,1083,Extra Trees,0.7302500809994198,0.05733706763082255
Acidaminococcus fermentans,0.0003781217064403403,1084,Extra Trees,0.7302500809994198,0.05733706763082255
GGB9480 SGB14875,0.00037808078770942567,1085,Extra Trees,0.7302500809994198,0.05733706763082255
Bacteroides congonensis,0.00037726486479692503,1086,Extra Trees,0.7302500809994198,0.05733706763082255
Clostridium neonatale,0.00037709576998281447,1087,Extra Trees,0.7302500809994198,0.05733706763082255
Streptococcus lutetiensis,0.0003767784755099548,1088,Extra Trees,0.7302500809994198,0.05733706763082255
Actinomyces SGB15893,0.0003766605628738546,1089,Extra Trees,0.7302500809994198,0.05733706763082255
Succinatimonas hippei,0.000376578706364505,1090,Extra Trees,0.7302500809994198,0.05733706763082255
Clostridium ventriculi,0.00037549504444720513,1091,Extra Trees,0.7302500809994198,0.05733706763082255
Turicimonas muris,0.00037506804665714526,1092,Extra Trees,0.7302500809994198,0.05733706763082255
GGB4700 SGB6506,0.0003740485314599223,1093,Extra Trees,0.7302500809994198,0.05733706763082255
Christensenellaceae bacterium NSJ 53,0.00037395562031557504,1094,Extra Trees,0.7302500809994198,0.05733706763082255
Ralstonia pickettii,0.0003736819624974882,1095,Extra Trees,0.7302500809994198,0.05733706763082255
Traorella massiliensis,0.0003734040250906479,1096,Extra Trees,0.7302500809994198,0.05733706763082255
GGB6128 SGB8774,0.0003727646954232797,1097,Extra Trees,0.7302500809994198,0.05733706763082255
Megasphaera hexanoica,0.00037245813365658405,1098,Extra Trees,0.7302500809994198,0.05733706763082255
GGB1621 SGB2219,0.000372326515142026,1099,Extra Trees,0.7302500809994198,0.05733706763082255
Actinomyces gerencseriae,0.00037192374718579113,1100,Extra Trees,0.7302500809994198,0.05733706763082255
Streptococcus intermedius,0.0003717413672620341,1101,Extra Trees,0.7302500809994198,0.05733706763082255
Olsenella umbonata,0.00037153105256934317,1102,Extra Trees,0.7302500809994198,0.05733706763082255
Corynebacterium aurimucosum,0.0003711662145185239,1103,Extra Trees,0.7302500809994198,0.05733706763082255
Bacilli unclassified SGB6422,0.0003706281084016926,1104,Extra Trees,0.7302500809994198,0.05733706763082255
GGB9778 SGB15398,0.00037041568299465337,1105,Extra Trees,0.7302500809994198,0.05733706763082255
Shewanella algae,0.00037021819566781665,1106,Extra Trees,0.7302500809994198,0.05733706763082255
Clostridia unclassified SGB14196,0.0003701330755105413,1107,Extra Trees,0.7302500809994198,0.05733706763082255
Propionibacterium acidifaciens,0.0003698331804292874,1108,Extra Trees,0.7302500809994198,0.05733706763082255
Peptoniphilus duerdenii,0.000369796475027497,1109,Extra Trees,0.7302500809994198,0.05733706763082255
Clostridium sp AM58 1XD,0.00036967829422992945,1110,Extra Trees,0.7302500809994198,0.05733706763082255
Actinomyces dentalis,0.0003695121360436307,1111,Extra Trees,0.7302500809994198,0.05733706763082255
Parolsenella SGB14378,0.0003689545266933231,1112,Extra Trees,0.7302500809994198,0.05733706763082255
GGB3737 SGB5071,0.0003688012132801899,1113,Extra Trees,0.7302500809994198,0.05733706763082255
GGB8965 SGB13825,0.000368587648059853,1114,Extra Trees,0.7302500809994198,0.05733706763082255
Eggerthella sp YY7918,0.0003682514857913016,1115,Extra Trees,0.7302500809994198,0.05733706763082255
Peptoniphilus lacrimalis,0.00036812585350991516,1116,Extra Trees,0.7302500809994198,0.05733706763082255
GGB6567 SGB9278,0.0003671345590063817,1117,Extra Trees,0.7302500809994198,0.05733706763082255
GGB9618 SGB15064,0.00036706033257457324,1118,Extra Trees,0.7302500809994198,0.05733706763082255
